城市,城市shapefile,City,Lat,Long,tarvl_2011,trev_2011,CPIp_2011,CPIb_2011,hprice_2011,pgdp_2011,salary_2011,pop_2011,area_2011,road_2011,hotel_2011,agent_2011,Aspot_2011,railway_2011,darvl_2011,drev_2011,iarvl_2011,irev_2011,tarvl_2012,trev_2012,CPIp_2012,CPIb_2012,hprice_2012,pgdp_2012,salary_2012,pop_2012,area_2012,road_2012,hotel_2012,agent_2012,Aspot_2012,railway_2012,darvl_2012,drev_2012,iarvl_2012,irev_2012,tarvl_2013,trev_2013,CPIp_2013,CPIb_2013,hprice_2013,pgdp_2013,salary_2013,pop_2013,area_2013,road_2013,hotel_2013,agent_2013,Aspot_2013,railway_2013,darvl_2013,drev_2013,iarvl_2013,irev_2013,tarvl_2014,trev_2014,CPIp_2014,CPIb_2014,hprice_2014,pgdp_2014,salary_2014,pop_2014,area_2014,road_2014,hotel_2014,agent_2014,Aspot_2014,railway_2014,darvl_2014,drev_2014,iarvl_2014,irev_2014,tarvl_2015,trev_2015,CPIp_2015,CPIb_2015,hprice_2015,pgdp_2015,salary_2015,pop_2015,area_2015,road_2015,hotel_2015,agent_2015,Aspot_2015,railway_2015,darvl_2015,drev_2015,iarvl_2015,irev_2015,tarvl_2016,trev_2016,CPIp_2016,CPIb_2016,hprice_2016,pgdp_2016,salary_2016,pop_2016,area_2016,road_2016,hotel_2016,agent_2016,Aspot_2016,railway_2016,darvl_2016,drev_2016,iarvl_2016,irev_2016,tarvl_2017,trev_2017,CPIp_2017,CPIb_2017,hprice_2017,pgdp_2017,salary_2017,pop_2017,area_2017,road_2017,hotel_2017,agent_2017,Aspot_2017,railway_2017,darvl_2017,drev_2017,iarvl_2017,irev_2017,tarvl_2018,trev_2018,CPIp_2018,CPIb_2018,hprice_2018,pgdp_2018,salary_2018,pop_2018,area_2018,road_2018,hotel_2018,agent_2018,Aspot_2018,railway_2018,darvl_2018,drev_2018,iarvl_2018,irev_2018,tarvl_2019,trev_2019,CPIp_2019,CPIb_2019,hprice_2019,pgdp_2019,salary_2019,pop_2019,area_2019,road_2019,hotel_2019,agent_2019,Aspot_2019,railway_2019,darvl_2019,drev_2019,iarvl_2019,irev_2019
深圳,深圳市,Shenzhen,22.5484566379841,114.064551836587,3732.5344,735.9227504400001,100,1,21037.05204,110388.70889522,55143,1122.94,1991.64,9080,146,,,131,11045.526,49400,26279.818,3745.63,4147.735299999999,839.77486875,102.79102,1.0279102,18995.92357674,116407.34453165,59010,1195.85,1997,10629,134,,,131,12064.451,56652,29412.902,4328.79,4566.6735,956.01256248,102.72066,1.05587614164732,23427.41634112,124208.0668156,62619,1257.17,1996.78,11496,134,,,131,12148.917,67539,33517.818,4531.14,4991.47,1091.55059104,102.01078,1.077107487928336,24040.27429,130447.80642556,72651,1317.86,1996.78,11633,134,,,131,11825.9,81109,38088.8,4565.68,5375.205,1247.67995708,102.2,1.100803852662759,33661.35984418,135271.05392328,81034,1408.05,1997.2673,11838.41,136,,,131,12187.012,93823,41565.038,4968.37,5695.7204,1368.77358679,102.38192575,1.127024183086326,45497.55039,142493.67652985,89757,1495.35,1997.27,11920,114,,,198,11711.872,105481,45245.332,4726.73,6011.780000000001,1485.44529548,101.40677181,1.142878841585867,48622.09249,150738.93522446,100173,1587.31,1997.47,12151,108,,,223,12034,114881,48083.8,4985.86,6404.989,1609.3130438556,102.78505858,1.174708686822459,55441.0099,155319.62943724,111709,1666.12,1997.47,11849,102,,,218,12170.863,127044,51879.027,5120.9394,6718.039699999999,1714.61334035,103.4,1.214648782174422,54328.61198,159882.52148173,127757,1710.4,1997.47,11374,94,,,235,12169.576,136946,55010.821,5003.31
清远,清远市,Qingyuan,23.688230292088,113.062468325272,780.3148,161.4606871012,100,1,4330.898959,26961.11393459,37875.95,374.17,19153,579,33,,,0,359.857,15388,7443.291,117.3699,845.4489,178.700807,102.94109,1.0294109,4408.00721955,27278.06796078,44590,377.44,19036,735,35,,,0,385.849,16960,8068.64,144.1712,900.4950999999999,195.7199073032,101.55583,1.04542678360547,4970.09342892,29013.17985593,47172,380.52,19035.54,1403,34,,,0,226.321,18731,8778.629999999999,135.7926,988.76,218.3925606,102.32948,1.069779791444203,4833.179061,31246.76329612,53624.03,383.99,19035.54,1462,31,,,0,171.4,20955,9716.200000000001,143.95,1040.033,241.07128672,101.7,1.087966047898754,4718.22965221,32878.03609658,59788,386.29,19035.5396,921,31,,,0,162.585,23135,10237.745,156.08,1095.4187,269.71864296,101.29246979,1.102027680393302,4782.32766,36258.16547347,66648,388.32,19035.54,1022,26,,,0,168.255,25899,10785.932,161.52,1192.11,314.49942938,101.88838161,1.122838168446959,6398.497028,37858.10423888,73323,390.66,19035.54,1139,18,,,0,173.9,30323,11747.2,166.91,1292.6805,346.2082943892,102.18865661,1.147413240240276,8330.5409,40198.03005946,77341,393.12,19035.54,1154,15,,,0,179.285,33948,12747.52,101.6758,1391.4144,377.3467412000001,103.1,1.182983050687725,8097.725541,43227.78454363,86026,395.48,19035.54,1155,12,,,0,283.272,36935,13630.872,115.92
温州,温州市,Wenzhou,28.0010854044722,120.706476890355,4170.1504,391.73581976,100,1,16861.96113,43132,42344.12,914.3,11786,2274,100,,,0,470.504,37520,41231,256.02,4944.1697,484.36866875,102.3,1.023,17497.83947224,40334,48254,915.6,11786,2463,103,,,0,575.397,46424,48866.3,318.87,5751.0599,582.43107648,101.9,1.042437,15941.52673199,44042,54590,919.7,11784,2657,102,,,0,742.099,55638,56768.5,420.64,6578.4803,680.99652496,101.8,1.061200866,13842.5502,46839,59900.68,906.8,12065,2793,,,,0,910.803,65143,64874,481.32,7681.563599999999,804.52512712,100.7,1.068629272062,12632.07047,49942,64412,911.7,12083,3003.41,,,,0,1058.136,77032,75757.5,549.18,8944.9288,959.90487894,101.4,1.083590081870868,14149.22838,54461,70069,917.5,12088,3203,,,,0,1210.288,91980,88239,603.78,10376.082,1149.98291382,102.4,1.109596243835769,13983.97284,57220,75881,921.5,12083,3245,,,,0,1390.82,110370,102370,685.49,11916.5291,1334.3930297,102.3,1.135116957443991,14393.85372,63573,82837,952.2,12110,3404.26,,,,0,555.2910000000001,131510,118610,291.55,13727.9884,1550.72622065,102.2,1.160089530507759,15775.85703,69256,90677,956.1,12110,3587,,,,20,583.884,152870,136696,319.29
渭南,渭南市,Weinan,34.5057155167525,109.516589605258,2057.87,118.5896446,100,1,2486.819773,18540,33951.11,528.99,13134,,33,,,0,188.7,11630,20390,35.45,2512.12,155.5377775,103.1,1.031,2896.9807083,21081,41918.88,523,13134,,33,,,0,196.2,15200,24925,56.044,2920.13,215.56542524,102.1,1.052651,2998.53545754,24152,41377.77,521,13134,374,33,,,0,201.3,21200,29000,57.57,3202,252,101,1.06317751,2951.69,26028,43375.39,519,13134,428,29,,,0,-100,-100,-100,-100,4219,323.8,100.1,1.06424068751,2961.17,26340,45775,517,13134,550.63,34,,,0,-100,-100,-100,-100,4800,366.3,100.5,1.069561890947549,2979.15,27360,51057,514,13134,564.8200000000001,31,,,0,-100,-100,-100,-100,5330,426,100.7,1.077048824184182,3291.609775,30156,55706,512,13134,581.17,51,,,0,373.643,4148.76,53112,73.5,7200,570,102.1,1.09966684949205,4010.050188,34418,60579,490,13134,608.45,51,,,0,-100,-100,-100,-100,8300,616,101.8,1.119460852782907,4669.819432,37750,62814,483,13134,614.27,24,,,0,-100,-100,-100,-100
湖州,湖州市,Huzhou,30.8989639372941,120.094516609157,3559.3313,263.13835584,100,1,6477.269275,52477,41106.89,289.9,5820.26,1948.69,45,,,0,398.313,25360,35195,147.68,4238.302,323.81514375,102,1.02,6737.95989538,57355,45933,290.5,5820,1992,46,,,0,473.02,31288,41910,173.23,4956.7938,393.60002504,102.1,1.04142,6982.86169789,62290,49890,291.6,5820,2031,37,,,0,532.938,38120,49035,200.22,5956.7847,503.22805708,102.3,1.06537266,6307.461538,66917,56445.78,293,5820,2210,49,,,0,602.847,48940,58965,225.11,7070.49,700.2078273200001,101,1.0760263866,6849.56371,70893,61201,295,5820,2348.23,46,,,0,702.9,68210,70002,290.73,8843.8233,883.55153634,101.6,1.0932428087856,6779.951,77110,65051,297.5,5820,2462,42,,,0,916.2329999999999,85980,87522,357.58,10664.2602,1105.47220882,101.8,1.112921179343741,8457.362327999999,82952,72335,299.5,5820,2606,,,,0,1116.602,107590,105526,437.99,11739.3629,1375.9185889,102.2,1.137405445289303,10642.11618,90304,81617,325.9,5820,2686,,,,0,1099.529,134797,116294.1,422.35,12922.86,1519.79367124,103,1.171527608647982,12117.16014,102593,89631,332.7,5820,2773.31,,,,0,-100,151876,131976,14.984
湘潭,湘潭市|湘潭市,Xiangtan,27.8357022271355,112.950464180764,1837.2637,114.0532718964,100,1,3233.990686,40753,33376.01,275.19,5006,1190,21,,,0,92.637,11200,18280,31.7903,2230.961845507,140.23044027945,102.2,1.022,3280.54871959,46249,38326.71528903,274.77,5006,1218.11,21,,,0,76.215,13901.5457704,22233.40345507,19.24724872,2650.112884684,162.1132058897996,102.2,1.044484,3652.41,51717,43078.10097024,274.31,5008,1360,18,,,0,56.149,16112.0552562,26444.97984684,16.02811677,3089.712380834,190.6338840167235,101.9,1.064329196,3694.24,55968,47921.35,273.65,5008,1475.06,17,,,0,67.349,18978.70954223,30829.77480834,13.78505884,3786.69988,245.9308296530906,101.5,1.08029413394,3819.2,60430,51742,273.81,5008,1498.55,15,,,0,75.887,24461.30943,37791.1118,21.15688384,4769.352867,320.2671084986479,101.7,1.09865913421698,3883.99,65946,56619,274.1,5008,1498.55,15,,,0,108.083,31842.68332,47585.44567,27.70539269,6105.778982,564.359400435345,101.6,1.116237680364452,4633.89,70481,62933,273.41,5006,2312.62,14,,,0,119.809,56193.1974,60937.98082,35.95228584,6443.774199,607.346248129128,101.5,1.132981245569919,5207.16,75609,66887,272.7,5006,2342,14,,,0,144.296,60438.47689,64293.44599,44.75291246,7034.574345999999,647.6191049256853,102.8,1.164704720445876,5510.56,78575.30926778,69324,272.93,5006,2383.49,11,,,0,156.468,64403.29246,70189.27546,51.98492898
湛江,湛江市,Zhanjiang,21.276723439012,110.365554413928,923.6034,92.9046219056,100,1,4766.122566,24262.69959729,29821.08,706.92,13225,1610,37,,,0,142.283,9056,9093.751,36.3012,1265.2493,127.13017575,103.22092,1.0322092,4996.74761788,26372.82524827,33965,710.92,13261,2514,37,,,0,179.513,12409,12472.98,48.1612,1410.5505,155.4601917076,102.0805,1.053684312406,5356.4499499,29046.91311406,40534,716.71,13260.76,972.0000000000001,35,,,0,190.339,15184,13915.166,58.4543,1525.23,201.8073912,103.11121,1.086466644102007,5395.445013,31487.07577835,45453.12,721.24,13260.76,1035,35,,,0,225.6,19779,15026.7,65.40000000000001,1756.2255,271.5998462,101.3,1.100590710475333,5438.03161139,33184.10387181,50177,724.14,13262.587,1282,35,,,0,266.4,26705,17295.855,73.05,1942.3331,349.91392576,102.21334829,1.124950616145537,5955.195203,35601.54224603,55565,727.3,13262.59,1312,30,,,0,301.031,34426,19122.3,85.12,2231.46,421.42561198,101.34501843,1.140081409261093,7092.032815,39304.0530797,62094,730.5,13262.83,1325,27,,,0,372,41416,21942.6,107.61,2639.412,510.8884316646,101.57864193,1.158079212423824,7917.946819,42168.5778322,70118,733.2,13262.83,1336.94,23,,,0,425.728,50313,25968.392,117.2429,2845.431,601.20761185,103.4,1.197453905646234,8348.183093,43768.54847728,81168,736,13262.83,1394,22,,,0,451.064,59257,28003.246,125.21
滁州,滁州市,Chuzhou,32.2612708720408,118.339406135965,868.35,62.849370484,100,1,3785,21634,34877.71,393.1,13523,1055.4,20,,,0,66.5,6098,8617,28.943,1103.1963,83.51999062499999,102.1,1.021,3903.68916936,24650,41841,394.5,13523,1335.25,20,,,0,89.96299999999999,8128,10942,35.485,1272.8664,100.003972692,102.3,1.044483,4041.72774578,28136,45198.03,394.5,13516,1510,19,,,0,94.264,9750,12634.4,40.431,1446.8357,112.942339008,101.4,1.059105762,4042.47113901,30562,50795.4,398.5,13516,1798,21,,,0,90.357,11130,14378,26.736,1697.3109,137.523143148,100.8,1.067578608096,4070.120528,32634,56336,401.7,13516,1909.63,18,,,0,101.109,13567.0381,16872,29.747,2009.1,166.053366196,101.7,1.085727444433632,4384.048404,35361,62855,404.4,13516,1969,11,,,0,110,16330,19981,41.452,2387.76,206.10937983,101.2,1.098756173766835,5710.905335,39517,67264,407.62,13516,2079,14,,,0,129.6,20370,23748,35.685,2757.8752,240.91430296,102,1.120731297242172,5943.490021,43999,75494,411.42,13516,2161,11,,,0,155.752,23800,27423,44.04,3152.54,287.12,102.8,1.152111773564953,6318.42453471,70429,76413,414.7,13516,2234,10,,,0,189.2,28260,31336.2,65.52
滨州,滨州,Binzhou,37.3881961960769,117.977404017146,815.8399999999999,56.0879181,100,1,2770,48325.73731,33713.25,377.1,9600,1401.1,18,,,0,37,5540.49,8121.4,10.575,1000.3772,70.4190249375,102.1,1.021,3027.34263743,52590.91321,40465.96,378.87,9600,1478.68,21,,,0,45.772,6957,9958,13.4499,1122.1561,81.2752110552,100.7,1.028147,2904.84344423,56771,45110,380.59,9660,1508,21,,,0,43.861,8049,11177.7,12.6786,1260.9553,93.391684064,101.7,1.045625499,3315.409305,59557,48475.47,383.96,9660,1546,,,,0,43.753,9260,12565.8,12.888,1398.9249,117.0564485988,101.3,1.059218630487,3727.152819,61189,53865,385.9,9660,1952.8,,,,0,46.949,11620,13942.3,13.7507,1519.9698,133.5404067838,101.9,1.079343784466253,4073.980155,64864,58659,389.1,9172.194,1979.14,,,,0,49.198,13255,15150.5,14.9106,1701.57,153.980191138,100.9,1.089057878526449,4521.405195,66668,64749,391.23,9172.194,2198.73,,,,0,51,15286,16964.7,16.591,1838.386,160.475254606,101.3,1.103215630947293,5525.92675259,67405,70047,392.25,9172.194,2282.92,,,,0,56.46,15922,18327.4,18.969,2003.61,181.3979609855,102.3,1.128589590459081,6341.65783638,62639,73518,392.3,9660,2303.61,,,,0,52,17990,19984.1,21.7143
漯河,漯河市,Luohe,33.5877107071022,114.023420777647,268.24,17.56,100,1,2234.947644,29487,25535.46,251.04,2617,761,9,41,5,0,7.385,2983,4903,2.91,316,21,102.8,1.028,2854.28597651,31210.79874706,30948,248.43,2617,787.83,10,39,5,0,8.693,3553.16,5946.9,2.103,378,25,102.73924144,1.0561594020032,3336.73132881,33568.4975753,34750.85326639,244.98,2160,804.9300000000001,9,38,5,0,9.015000000000001,4131.67,6782.515,2.19,428,28.9,102,1.077282590043264,3275.713782,36366,38714.92,242.08,2692,810,11,40,6,0,9.226000000000001,4649.349999999999,7572.8,2.298,476.2,32.7,101.4,1.09236454630387,3758.748718,37987,41389,240.75,2692,846.91,11,34,7,0,9.311,5379.29,8754.200000000001,2.4,528.3,36.7,101.3,1.10656528540582,3673.808625,41138,45838,239.32,2617,908.8100000000001,10,33,8,0,9.492000000000001,6110.88,9780,2.3135,589.1,41.6,100.9,1.116524372974472,4016.778523,44086,50681,238.28,2692,972.8999999999999,9,33,11,0,9.518000000000001,4160,5891,2.5576,661.7,46.9,101.62418691,1.134658815687284,4945.960162,46532,56931,237.93,2692,1040.72,10,28,13,0,9.85,8310,12981.4,2.68,740.8,53.4,102.8,1.166429262526528,5342.24044225,65123.22722975,60787,238.02,2692,1133.6,10,31,14,0,9.98,9515,14915.6,2.4
漳州,漳州市,Zhangzhou,24.5189297911708,117.653576452987,980.0727000000001,79.53027228000001,100,1,4918.864775,36641,34899.95,484,12881,794,30,,,0,293.727,6740,9507,187.81,1380.667,143.1417375,102.5,1.025,5280.64185729,41333,42137,490,13334,817,32,,,0,330.67,12870,13476,228.78,1472.5146,165.7552386,102.5,1.050625,5909.51492537,45494,46610,493,12554,855.0000000000001,33,,,0,370.846,15222,14354.3,218.55,1941.9997,203.53218148,102,1.0716375,5580.395899777233,50685,51495,496,12880,1111,,,,0,406.497,18772,19013.5,257.41,2232.4399,239.75551712,101.6,1.0887837,6069.376028332047,55570,56237,500,12880,1122.53,,,,0,424.399,21972,21900,321.68,2660.55,297.64198964,101.5,1.1051154555,7323.256797541892,62196,61085,505,12554,1292,,,,0,554.7,27674,26050.8,314.68,3330.0188,389.7506601,101.1,1.1172717255105,7724.379398699243,70216,66483,510,12888,1337.02,,,,0,610.788,35586,32689.4,501.95,3952.3545,521.22285148,101.6,1.135148073118668,7685.767551602097,77102,76377,514,12888,1385,,,,0,703.9450000000001,48337,38819.6,572.02,4642.1381,660.64924975,102.7,1.165797071092872,8665.210139111163,92074,83421,516,12888,1385,,,,0,813.381,60592,45608,793.35
潍坊,潍坊市,Weifang,36.7126515512675,119.168377911428,3631.5,315.3631458,100,1,3449.147012,38819.80605,36646.1,,16143,3250.7,71,,,0,289,30210,36026,205.35,4256.0103,384.5444091875,101.7,1.017,4480.07550336,43681.274,40966.45,921.61,16143,3337.44,79,,,0,348.103,36860,42212,252.5847,4735.203500000001,441.0568408984,101.6,1.033272,3803.65296804,47943,46100,922.5200000000001,16143,3449,80,,,0,335.035,42670,47017,231.8162,5195.782,499.486999256,101.3,1.046704536,4008.526656,51826,51231.3,924.72,16143,3590,73,,,0,326.82,48620,51631,216.302,5629.6041,566.6873512164,100.9,1.056124876824,4134.459361,55824,57148,927.72,16143,3665.91,58,,,0,334.041,55300,55962,219.7571,6115.1116,644.2278585239,102.4,1.081471873867776,4213.997127,60539,61815,935.7,16143.1405,3715.09,50,,,0,348.116,62930,60803,224.7393,6805.52,738.907287938,101.4,1.096612480101925,4806.281366,62553,68139,936.3,16167.2399,3969.49,44,,,0,348,72242,67707.2,244.191,7586.8629,840.3452205240001,102.6,1.125124404584575,5842.28624563,65721,70054,937.3,16167.2399,4274.27,43,,,0,366.629,82380,75502,250.026,8240.119999999999,917.6121317745,102.6,1.154377639103774,6544.5258909,60760,75283,935.15,16143,4678.74,42,,,0,266.2,91170,82135,85.7017
潮州,潮州市,Chaozhou,23.6626231926158,116.629470173628,404.2912,63.4108754404,100,1,3529.964209,24071.58567421,30951.12,268.37,3100,411.0000000000001,12,,,0,435.612,5064,3607.3,197.7283,491.6,74.74727887500001,102.44706,1.0244706,3979.5879129,26112.03912492,33404,270,3146,419.0000000000001,13,,,0,541.4,6130,4374.6,213.0262,590.4100000000001,89.8625964,102.02492,1.04521531007352,5141.67903167,28774.39925119,37962,271.21,3145.93,433,14,,,0,609.5,7638,5294.6,217.7,758.41,115.90193024,101.5243,1.06114752704497,4765.267025,31028.9867507,43097.91,272.04,3145.93,733,13,,,0,618.4,10226,6965.7,222.08,919.2360000000001,141.74684064,101.2,1.07388129736951,5161.14468248,33738.08128391,48471,264.05,3145.9322,740.55,13,,,0,602.36,12786,8590,222.96,1077.23,181.2671438,101.47212515,1.089690174029233,5511.64601,36522.37800565,53940,264.6,3145.93,744,13,,,0,613.3,16595,10159,230.6,1534.6,234.75779506,101.32856778,1.104167446583211,5764.588016,37052.61371874,59540,265.08,3146.11,520,13,,,0,718,21574,14628,281.67,2007.23,306.3418717518,102.16196479,1.128039158000982,6272.074327,38822.33249662,67431,265.66,3146.11,530,13,,,0,877.7,28335,19194.6,347.4457,2629.4703,398.18759105,102.7,1.158496215267009,6252.529467,41885.00240079,74574,265.98,3146.11,784,13,,,0,944.403,37253,25350.3,371.93
濮阳,濮阳市,Puyang,35.7675930289062,115.035597470342,354.93,5.03,100,1,2683.018868,25066,32530.72,362.19,4266,566,14,48,10,0,16.215,6352,9291,6.52,402.05,5.85669375,102.5,1.025,3066.34739454,27654.48474349,35760,366.33,4266,582.93,13,50,10,0,16.373,8536.49,11502.2,1.15,457.1379,6.84004112,101.76560792,1.04309748118,3484.00612992,31482.64783787,37589.87715014,370.1,4136,648.02,12,56,11,0,17.178,9892.449999999999,13152.678,1.1616,515.8455,7.83432788,101.7,1.06083013836006,3181.331842,34895,41746.92,371.5,4188,668,11,48,11,0,17.865,11101.14,14632.9,1.21,578.2476,8.86572352,101.5,1.076742590435461,3656.745501,36842,43587,374.64,4188,722.92,10,48,11,0,18.676,12799.62,16652.2,1.27,1002.2358,16.13493528,101.7,1.095047214472864,3990.651351,40059,46227,377.37,4188,816,10,45,11,0,19.46,14450.77,18520,1.3,1368,23.9,100.9,1.10490263940312,4582.838993,43638,51319,378.35,4188,883.9499999999999,11,40,12,0,20.262,-100,-100,1.3982,1764,30,101.28321182,1.119080880671433,4869.651241,45644,63099,374.93,4188,924.76,9,38,13,0,21.008,20442,25125.3,1.4466,2052,39.6,102.7,1.149296064449561,5279.69321507,42145.93632694,68852,374.21,4188,991,10,36,15,0,60,23672,29120.2,33.91
烟台,烟台市,Yantai,37.4700383837305,121.454415417301,3917.65,403.63751808,100,1,4833.713754,70379.58941,37789.52,697,13746,3335.2,112,,,0,548.5,37340,38628,468.16,4502.9884,475.502402375,101.8,1.018,5999.16969382,75672.11320000001,41625.67,697.1,13746,3405.03,118,,,0,530.184,44511,44499.7,481.4638,5003.5073,543.0526972172,101.8,1.036324,5358.61999395,80357,48088,697.2,13852,3244,120,,,0,519.773,51437,49515.3,463.1321,5402.5787,614.019570048,101.9,1.056014156,5688.506109,85795,52809.71,697.5,13852,3396,110,,,0,545.787,58500,53480,472.416,5889.6,698.5001211528,100.8,1.064462269248,5624.322963,91979,59906,697.8,13852,3815.11,103,,,0,574,66620,58322,518.5942,6509.6375,793.0453365154,101.8,1.083622590094464,5681.512603,100117,64219,702.9,13851.4958,3986.15,97,,,0,613.175,75634,64483.2,552.5998,7157.35,909.646402232,101.6,1.100960551535976,6241.60016,103771,68979,704.4,13864.5427,5721.57,92,,,0,637.8,87014,70935.7,585.124,8001.3375,1079.957607537,102.1,1.124080723118231,7268.78219543,110231,74653,706.8,13864.5427,6239.7,84,,,0,637.775,103941.0613995,79375.60000000001,612.7329999999999,8689.450000000001,1211.790041391,103,1.157803144811778,8051.73253507,107343,82280,707.9,13865,6331.8,75,,,0,650.4,117783.792849,86244.10000000001,492.1666
焦作,焦作市,Jiaozuo,35.2209632540389,113.248547834573,2281.25,171.92,100,1,2775.522388,40809,30384.74,351.72,4071,1162,28,115,9,0,258.408,15447,23117,94.788,2605.18,200.28,102.5,1.025,3017.04514734,44028.5766993,35508,350.11,4071,1193,33,115,10,0,293.109,19290.81,25789.3,109,2955.19,233.2,102.4108361,1.049711070025,3224.46108327,48545.25260406,37794.19995675,348.23,4071,1201.4,33,112,11,0,320.181,23061.56,29642.581,122.95,3332.14,253.07,101.80469,1.068655100734634,3153.592798,52421,39916.51,349.63,4071,1248,32,108,12,0,333.313,26151.09,32988.1,125.01,3741.19,301.66,101.13717866,1.08080761848919,3768.738013,54590,41995,350.06,4071,1247.7,30,108,14,0,348.742,29280.3,37063.2,128.02,4205.53,342.62,101.77937524,1.10003924164462,3938.470115,59183,46103,351.01,4071,1264.2,28,108,14,0,359.16,33262.42,41700,33.55,4695.900000000001,386.13,101.18333746,1.113056418065701,4439.717386,64173,50980,350.19,4071,1301,25,103,14,0,373.105,37299,46586.10661885,94.7,5280.5,433.5,101.91119199,1.134329063171954,4422.881483,66329,59234,349.29,4071,1372.8,27,95,30,0,378.535,46777,56284.8,114.06,5858.52,480.18,103,1.168358935067112,5080.32866761,74710.88071062,61831,350.94,4071,1414.61,20,90,27,0,395.201,54215,65459.2,128.17
牡丹江,牡丹江市,Mudanjiang,44.5562457089863,129.639539778346,1005.34,59.10559497599999,100,1,3030.611977,33675,31026.89,267.2,40876,961.9,29,,,0,863.4,3680,9190,345.352,1200.19,69.790975,102.3,1.023,3063.65016098,37001,34487,259.6,38405,961.9,27,,,0,973.9,4520,11028,389.56,1462.2,86.42736000000001,102.2,1.045506,3498.11062406,41251,38285.51,265.1,38827.1937,981,18,,,0,1170,5670,13452,480,1767.4,104.65684,101.3,1.059097578,3504.03240057,42792,42278.83,256.6,38827.1937,981,,,,0,1193,7210,16481,530,1483.3,93.63644000000001,100.9,1.068629456202,3386.325843,27341.35771597,47412,255,38827.1937,981,,,,0,700,6810,14133,410,1860.4,123.98304,101.2,1.081453009676424,3461.72822,29071.2888798,55054,252.1,38827.1937,1046,,,,0,738,9210,17866,480,2280.87,153.98148608,101.7,1.099837710840923,3623.007439,31443.52368698,,247.8,38827.1937,1068.36,,,,0,746,12140,22062.7,482.56,2390,184.3609,101.7,1.118534951925219,4089.13256,31950.87068476,62277,252.5,38827.2,1068.36,,,,0,734,16120,23166,350,2655.8,206.64475,102.8,1.149853930579125,4729.21488531,34570.59005961,65154,250.4,38826.8784,1070.31,,,,0,739,18250,25819,350
玉林,玉林市,Yulin,22.6598305099531,110.188453123372,841.7706000000001,68.0732950852,100,1,2905.882784,18501,30359.92,553.84,12838,849.8,20,,,0,43.006,6694.7016,8374.700000000001,17.4379,1029.0842,89.66566156249999,103.2,1.032,2980.1533604,19822.26232288,33603,558.12,12838,925,21,,,0,57.942,8821.123,10232.9,23.0405,1364.0754,117.860867102,101.61424886,1.0486590482352,3166.79477325,21393.97491194,37377,562.25,12838,942.8000000000001,23,,,0,81.054,11583.2687,13559.7,32.7485,1663.34,150.1226547392,102.58059947,1.075720738076065,3235.58841131,23784,41303.55,566.01,12838,956,22,,,0,95.90000000000001,14753,16537.5,42.2064,2037.56,199.3601520304,101.7429883,1.094470424681404,3391.329402,25444,47658,566.1600000000001,12838,1035,21,,,0,105.4,19644.1175,20270.2,46.8656,2800.0801,281.5487563883,102.37014884,1.120411002756133,3916.500614,27110,52771,569.62,12838,1088.5,21,,,0,122.301,27774.2579,27878.5,57.3021,4003.55,419.6211833551999,102.15052022,1.144505667917509,4237.469225,29387,60901,573.83,12824,1174.55,25,,,0,136.7,41549,39898.8,61.1864,5259.08,581.4182149662,102.20616936,1.169755401286568,4506.73537498,27708,65810,576.11,12824,1233.33,25,,,0,154.5,57660,52436.3,72.8113,6987.51,809.8273799565,103.61464459,1.212037901615406,4990.08144504,28647,71968,578.3199999999999,12824,1233.33,25,,,0,172.6,80394,69702.5,85.3429
